grid_cell,X_ELEMENT_,X_Axis_0_,X_Axis_1_,X_ENDC_CWE_,X_ENDC_RICHNESS_,Total_Specimens,bio1,bio2,bio3,bio4,bio5,bio6,bio7,bio8,bio9,bio10,bio11,bio12,bio13,bio14,bio15,bio16,bio17,bio18,bio19,geometry
1495,'397500:-442500',397500,-442500,0.022619048,2,2,21.51241683959961,31.60300064086914,12.113332748413086,104,17,1,49.185340881347656,38,6,29,35,16.511999130249023,43.70219421386719,802.1751708984375,41.619998931884766,3.8369998931884766,37.782997131347656,31.223499298095703,24.746166229248047,"list(c(-115.783099115057, -115.613891593685, -115.613891593685, -115.783099115057, -115.783099115057, 33.8841816534055, 33.8841816534055, 34.0193167885406, 34.0193167885406, 33.8841816534055))"
1496,'427500:-442500',427500,-442500,0.014391447,2,4,21.062999725341797,31.0223331451416,11.774833679199219,124,21,1,49.24724197387695,46,8,35,39,13.956999778747559,40.37665939331055,792.71588134765625,39.611000061035156,5.044000148773193,34.56700134277344,30.726667404174805,24.093334197998047,"list(c(-115.458954170207, -115.289746648835, -115.289746648835, -115.458954170207, -115.458954170207, 33.8714523586759, 33.8714523586759, 34.006587493811, 34.006587493811, 33.8714523586759))"
1497,'442500:-442500',442500,-442500,0.014084507,1,2,22.676124572753906,33.07666778564453,12.918000221252441,96,16,1,47.849369049072266,36,6,26,30,14.992416381835938,40.85015869140625,827.38397216796875,42.03799819946289,5.336999893188477,36.70099639892578,32.60483169555664,26.160499572753906,"list(c(-115.296921798907, -115.127714277535, -115.127714277535, -115.296921798907, -115.296921798907, 33.864741300855, 33.864741300855, 33.9998764359901, 33.9998764359901, 33.864741300855))"
1498,'457500:-442500',457500,-442500,0.014084507,1,4,21.410917282104492,31.54483413696289,11.960333824157715,128,21,1,49.48716735839844,46,8,34,43,13.473333358764648,39.23738479614258,806.877197265625,39.78900146484375,5.451000213623047,34.3380012512207,31.193166732788086,24.599666595458984,"list(c(-115.134917414713, -114.965709893341, -114.965709893341, -115.134917414713, -115.134917414713, 33.8577993734498, 33.8577993734498, 33.9929345085849, 33.9929345085849, 33.8577993734498))"
1499,'472500:-442500',472500,-442500,0.028409091,2,10,22.7259578704834,33.33433532714844,12.69183349609375,107,18,1,52.03672790527344,38,6,27,37,15.503583908081055,41.17927169799805,848.2515869140625,42.38199996948242,4.732999801635742,37.64900207519531,14.61816692352295,26.403667449951172,"list(c(-114.972941956176, -114.803734434804, -114.803734434804, -114.972941956176, -114.972941956176, 33.8506266317584, 33.8506266317584, 33.9857617668935, 33.9857617668935, 33.8506266317584))"
1500,'487500:-442500',487500,-442500,0.02915941,4,12,22.06654167175293,32.37916564941406,12.331832885742188,130,21,1,51.19269561767578,46,8,32,46,14.225083351135254,39.9873046875,825.501708984375,40.91600036621094,5.3420000076293945,35.57400131225586,31.991832733154297,25.473833084106445,"list(c(-114.810996360839, -114.641788839466, -114.641788839466, -114.810996360839, -114.810996360839, 33.8432231328814, 33.8432231328814, 33.9783582680165, 33.9783582680165, 33.8432231328814))"
1501,'502500:-442500',502500,-442500,0.042036435,6,25,23.150583267211914,33.390167236328125,13.397500038146973,109,17,1,55.5337028503418,43,6,24,43,15.551833152770996,41.99112319946289,821.09112548828125,42.483001708984375,5.447000026702881,37.03600311279297,13.397500038146973,26.68600082397461,"list(c(-114.649081565198, -114.479874043826, -114.479874043826, -114.649081565198, -114.649081565198, 33.8355889357171, 33.8355889357171, 33.9707240708523, 33.9707240708523, 33.8355889357171))"
1502,'-22500:-457500',-22500,-457500,0.041181342,14,126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"list(c(-120.327835105353, -120.158627583981, -120.158627583981, -120.327835105353, -120.327835105353, 33.8299955969858, 33.8299955969858, 33.9651307321209, 33.9651307321209, 33.8299955969858))"
1503,'-7500:-457500',-7500,-457500,0.015147817,15,77,15.159722328186035,18.100000381469727,12.872222900390625,374,76,1,96.6401138305664,220,5,19,208,10.458333969116211,62.00593185424805,218.67190551757812,24.03333282470703,7.166666507720947,16.866666793823242,13.038888931274414,16.77777862548828,"list(c(-120.165681033689, -119.996473512317, -119.996473512317, -120.165681033689, -120.165681033689, 33.8302269115405, 33.8302269115405, 33.9653620466757, 33.9653620466757, 33.8302269115405))"
1504,'7500:-457500',7500,-457500,0.013513514,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"list(c(-120.003526487683, -119.834318966311, -119.834318966311, -120.003526487683, -120.003526487683, 33.8302269115405, 33.8302269115405, 33.9653620466757, 33.9653620466757, 33.8302269115405))"
1505,'22500:-457500',22500,-457500,0.006947496,7,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"list(c(-119.841372416019, -119.672164894647, -119.672164894647, -119.841372416019, -119.841372416019, 33.8299955969858, 33.8299955969858, 33.9651307321209, 33.9651307321209, 33.8299955969858))"
1506,'142500:-457500',142500,-457500,0.024021408,18,169,17.262500762939453,21.024999618530273,14.25,312,73,0,101.71248626708984,193,3,7,183,8.266666412353516,52.32067108154297,280.85400390625,25.200000762939453,9.399999618530273,15.80000114440918,14.324999809265137,20.308334350585938,"list(c(-118.544270740041, -118.375063218668, -118.375063218668, -118.544270740041, -118.544270740041, 33.8198183661641, 33.8198183661641, 33.9549535012992, 33.9549535012992, 33.8198183661641))"
1507,'157500:-457500',157500,-457500,0.020599627,23,122,18.36520767211914,22.669166564941406,14.477167129516602,331,75,0,101.40242004394531,207,4,8,194,11.419416427612305,55.699039459228516,333.16790771484375,28.573999404907227,8.072000503540039,20.501998901367188,14.910333633422852,22.034332275390625,"list(c(-118.382163614437, -118.212956093064, -118.212956093064, -118.382163614437, -118.382163614437, 33.8175055253674, 33.8175055253674, 33.9526406605026, 33.9526406605026, 33.8175055253674))"
1508,'172500:-457500',172500,-457500,0.016750469,7,7,18.458208084106445,23.107999801635742,14.25999927520752,356,80,1,101.2000503540039,226,6,11,206,11.972916603088379,54.257110595703125,358.0367431640625,29.41699981689453,7.349999904632568,22.066999435424805,14.804332733154297,22.474000930786133,"list(c(-118.220066443593, -118.050858922221, -118.050858922221, -118.220066443593, -118.220066443593, 33.8149614715695, 33.8149614715695, 33.9500966067046, 33.9500966067046, 33.8149614715695))"
1509,'187500:-457500',187500,-457500,0.016243817,13,46,18.358999252319336,23.256834030151367,14.036832809448242,371,82,1,100.35414123535156,233,6,11,213,12.481666564941406,54.270477294921875,374.2951965332031,29.947999954223633,6.948999881744385,22.999000549316406,14.54949951171875,22.614334106445312,"list(c(-118.057980174181, -117.888772652808, -117.888772652808, -118.057980174181, -118.057980174181, 33.8121862250652, 33.8121862250652, 33.9473213602003, 33.9473213602003, 33.8121862250652))"
1510,'202500:-457500',202500,-457500,0.028762178,16,48,17.794124603271484,22.971166610717773,13.428500175476074,387,84,1,99.10405731201172,239,6,12,220,12.950416564941406,54.44096374511719,389.2165832519531,30.354999542236328,6.566999912261963,23.788000106811523,13.797833442687988,22.291500091552734,"list(c(-117.895905752486, -117.726698231113, -117.726698231113, -117.895905752486, -117.895905752486, 33.8091798079884, 33.8091798079884, 33.9443149431235, 33.9443149431235, 33.8091798079884))"
1511,'217500:-457500',217500,-457500,0.011915526,38,113,17.174375534057617,23.036666870117188,12.308000564575195,386,82,1,96.76323699951172,233,6,14,217,13.639416694641113,52.7432975769043,437.78912353515625,31.357999801635742,5.498000144958496,25.860000610351562,12.732333183288574,22.330833435058594,"list(c(-117.733844124381, -117.564636603009, -117.564636603009, -117.733844124381, -117.733844124381, 33.8059422443104, 33.8059422443104, 33.9410773794455, 33.9410773794455, 33.8059422443104))"
1512,'232500:-457500',232500,-457500,0.036051866,55,154,17.88808250427246,24.36050033569336,12.338833808898926,355,75,1,95.14989471435547,214,7,15,198,15.557332992553711,53.2694206237793,490.7110900878906,34.051998138427734,4.8470001220703125,29.204998016357422,12.870833396911621,23.731332778930664,"list(c(-117.571796235291, -117.402588713918, -117.402588713918, -117.571796235291, -117.571796235291, 33.8024735598384, 33.8024735598384, 33.9376086949735, 33.9376086949735, 33.8024735598384))"
1513,'247500:-457500',247500,-457500,0.022499375,38,215,17.56658363342285,24.54949951171875,11.546500205993652,355,74,2,92.25596618652344,212,9,18,192,17.31166648864746,53.91530990600586,532.69866943359375,35.487998962402344,3.378999948501587,32.1089973449707,12.151833534240723,24.0086669921875,"list(c(-117.409763030157, -117.240555508784, -117.240555508784, -117.409763030157, -117.409763030157, 33.7987737822132, 33.7987737822132, 33.9339089173483, 33.9339089173483, 33.7987737822132))"
1514,'262500:-457500',262500,-457500,0.028010223,17,28,17.771291732788086,25.08416748046875,11.479000091552734,327,66,2,88.02610778808594,191,11,21,173,17.767749786376953,53.39508819580078,559.31256103515625,36.34400177001953,3.068000078201294,33.2760009765625,12.073166847229004,24.57699966430664,"list(c(-117.247745453407, -117.078537932035, -117.078537932035, -117.247745453407, -117.247745453407, 33.7948429409078, 33.7948429409078, 33.9299780760429, 33.9299780760429, 33.7948429409078))"
1515,'277500:-457500',277500,-457500,0.023586859,56,157,17.761749267578125,25.161832809448242,11.447999954223633,317,62,2,84.40738677978516,180,12,23,163,17.72366714477539,53.4263801574707,564.9400634765625,36.44099807739258,3.2669999599456787,33.17399978637695,11.973333358764648,24.631999969482422,"list(c(-117.085744448923, -116.916536927551, -116.916536927551, -117.085744448923, -117.085744448923, 33.7906810672249, 33.7906810672249, 33.9258162023601, 33.9258162023601, 33.7906810672249))"
1516,'292500:-457500',292500,-457500,0.016958535,118,667,15.969541549682617,24.061166763305664,9.093500137329102,397,70,2,75.85626220703125,204,21,38,194,16.540082931518555,50.48711395263672,616.79461669921875,34.81999969482422,2.059000015258789,32.76100158691406,9.596000671386719,20.66900062561035,"list(c(-116.923760960005, -116.754553438632, -116.754553438632, -116.923760960005, -116.923760960005, 33.7862881942951, 33.7862881942951, 33.9214233294303, 33.9214233294303, 33.7862881942951))"
1517,'307500:-457500',307500,-457500,0.034856941,142,743,15.376916885375977,23.735166549682617,8.031499862670898,420,74,2,73.92134857177734,209,24,46,206,15.623167037963867,47.96943664550781,650.1300048828125,33.80400085449219,1.2350000143051147,32.569000244140625,8.743499755859375,20.79166603088379,"list(c(-116.76179592934, -116.592588407968, -116.592588407968, -116.76179592934, -116.76179592934, 33.7816643570742, 33.7816643570742, 33.9167994922093, 33.9167994922093, 33.7816643570742))"
1518,'322500:-457500',322500,-457500,0.064868825,228,2908,21.49483299255371,30.13016700744629,13.430000305175781,163,31,1,66.89642333984375,80,10,26,80,17.870332717895508,48.95713806152344,687.8114013671875,40.75299835205078,4.250999927520752,36.50199890136719,13.430000305175781,27.387001037597656,"list(c(-116.599850298971, -116.430642777598, -116.430642777598, -116.599850298971, -116.599850298971, 33.7768095923408, 33.7768095923408, 33.9119447274759, 33.9119447274759, 33.7768095923408))"
1519,'337500:-457500',337500,-457500,0.055614877,105,724,21.842041015625,30.708999633789062,13.579500198364258,138,25,1,59.91509246826172,64,10,28,64,18.066917419433594,48.849308013916016,707.9957275390625,41.56800079345703,4.583000183105469,36.98500061035156,13.579500198364258,24.05066680908203,"list(c(-116.43792501026, -116.268717488888, -116.268717488888, -116.43792501026, -116.43792501026, 33.7717239386938, 33.7717239386938, 33.9068590738289, 33.9068590738289, 33.7717239386938))"
1520,'352500:-457500',352500,-457500,0.06049901,56,256,19.754959106445312,28.649333953857422,11.645166397094727,175,28,1,53.301612854003906,74,13,42,74,17.255083084106445,48.351173400878906,706.32672119140625,39.303001403808594,3.615999937057495,35.6870002746582,11.645166397094727,21.81133270263672,"list(c(-116.27602100386, -116.106813482488, -116.106813482488, -116.27602100386, -116.27602100386, 33.7664074365498, 33.7664074365498, 33.901542571685, 33.901542571685, 33.7664074365498))"
1521,'367500:-457500',367500,-457500,0.013513514,1,2,18.229583740234375,27.298999786376953,10.002500534057617,214,32,1,52.84735870361328,88,16,37,88,16.737667083740234,47.2148551940918,719.51202392578125,37.79600143432617,2.3459999561309814,35.45000076293945,10.002500534057617,20.40833282470703,"list(c(-116.11413921968, -115.944931698308, -115.944931698308, -116.11413921968, -116.11413921968, 33.76086012814, 33.76086012814, 33.8959952632752, 33.8959952632752, 33.76086012814))"
1522,'382500:-457500',382500,-457500,0.038512652,18,36,17.645124435424805,27.088666915893555,9.090666770935059,225,32,1,50.22273254394531,88,17,43,88,16.30958366394043,45.651859283447266,746.183349609375,37.42300033569336,1.6970000267028809,35.72600173950195,9.090666770935059,20.082000732421875,"list(c(-115.952280596851, -115.783073075479, -115.783073075479, -115.952280596851, -115.952280596851, 33.7550820575074, 33.7550820575074, 33.8902171926426, 33.8902171926426, 33.7550820575074))"
1523,'397500:-457500',397500,-457500,0.019647534,7,18,18.991958618164062,28.87616729736328,9.929499626159668,164,23,1,47.977500915527344,59,11,38,59,16.374584197998047,44.344322204589844,782.20587158203125,39.064998626708984,2.1389999389648438,36.92599868774414,9.929499626159668,21.857500076293945,"list(c(-115.790446073697, -115.621238552325, -115.621238552325, -115.790446073697, -115.790446073697, 33.7490732705036, 33.7490732705036, 33.8842084056387, 33.8842084056387, 33.7490732705036))"
1524,'427500:-457500',427500,-457500,0.036277315,9,19,23.36983299255371,33.72599792480469,13.583833694458008,82,13,1,45.813228607177734,29,5,21,26,15.726166725158691,41.905155181884766,826.27593994140625,42.887001037597656,5.359000205993652,37.52799987792969,33.21616744995117,26.9603328704834,"list(c(-115.46685307547, -115.297645554097, -115.297645554097, -115.46685307547, -115.46685307547, 33.7363637398124, 33.7363637398124, 33.8714988749475, 33.8714988749475, 33.7363637398124))"
1525,'442500:-457500',442500,-457500,0.027370703,15,19,23.45687484741211,34.006832122802734,13.477999687194824,79,14,1,51.36808395385742,29,4,21,27,16.577083587646484,42.715633392333984,844.5828857421875,43.486000061035156,4.677999973297119,38.80799865722656,33.47366714477539,27.293333053588867,"list(c(-115.305096472707, -115.135888951335, -115.135888951335, -115.305096472707, -115.305096472707, 33.7296630968418, 33.7296630968418, 33.8647982319769, 33.8647982319769, 33.7296630968418))"
1526,'472500:-457500',472500,-457500,0.038130762,10,12,23.007083892822266,33.21083450317383,13.42199993133545,112,19,1,53.058921813964844,41,6,29,40,14.863666534423828,41.45146560668945,814.4107666015625,41.99800109863281,6.139999866485596,35.858001708984375,32.804664611816406,26.34633445739746,"list(c(-114.981667733681, -114.812460212309, -114.812460212309, -114.981667733681, -114.981667733681, 33.7155703209103, 33.7155703209103, 33.8507054560454, 33.8507054560454, 33.7155703209103))"
1527,'487500:-457500',487500,-457500,0.022323469,7,13,22.81279182434082,33.01616668701172,13.159500122070312,110,18,1,53.68354797363281,41,6,26,41,15.11775016784668,41.58369064331055,816.5169677734375,41.946998596191406,5.5920000076293945,36.35499954223633,13.159500122070312,26.19066619873047,"list(c(-114.819997464005, -114.650789942632, -114.650789942632, -114.819997464005, -114.819997464005, 33.7081782994246, 33.7081782994246, 33.8433134345597, 33.8433134345597, 33.7081782994246))"
1528,'502500:-457500',502500,-457500,0.032099771,17,26,22.928417205810547,33.16583251953125,13.145500183105469,111,18,1,56.29484176635742,43,5,26,43,14.996500968933105,41.093055725097656,822.16558837890625,41.948001861572266,5.453999996185303,36.49400329589844,13.145500183105469,26.46649932861328,"list(c(-114.658357836911, -114.489150315538, -114.489150315538, -114.658357836911, -114.658357836911, 33.7005559328843, 33.7005559328843, 33.8356910680194, 33.8356910680194, 33.7005559328843))"
1529,'142500:-472500',142500,-472500,0.059682652,9,73,16.373611450195312,19.58888816833496,13.766666412353516,314,72,0,100.78135681152344,192,3,8,192,6.719444274902344,51.16328048706055,241.39059448242188,22.766666412353516,9.633333206176758,13.133333206176758,13.766666412353516,18.822221755981445,"list(c(-118.546900269645, -118.377692748272, -118.377692748272, -118.546900269645, -118.546900269645, 33.6845788598414, 33.6845788598414, 33.8197139949765, 33.8197139949765, 33.6845788598414))"
1530,'157500:-472500',157500,-472500,0.021233472,22,75,17.305728912353516,21.366249084472656,13.797082901000977,329,74,0,101.77616119384766,203,3,8,195,9.809374809265137,54.06103515625,307.77630615234375,26.450000762939453,8.305000305175781,18.145000457763672,14.109166145324707,20.6299991607666,"list(c(-118.385069766941, -118.215862245569, -118.215862245569, -118.385069766941, -118.385069766941, 33.6822696056456, 33.6822696056456, 33.8174047407807, 33.8174047407807, 33.6822696056456))"
1531,'172500:-472500',172500,-472500,0.023560827,29,101,17.4375,21.46666717529297,13.876190185546875,321,74,0,102.80323028564453,202,4,9,194,9.751190185546875,53.16069793701172,308.40185546875,26.214284896850586,7.871428489685059,18.342857360839844,14.2619047164917,20.814285278320312,"list(c(-118.223249168116, -118.054041646743, -118.054041646743, -118.223249168116, -118.223249168116, 33.6797294965234, 33.6797294965234, 33.8148646316585, 33.8148646316585, 33.6797294965234))"
1532,'187500:-472500',187500,-472500,0.009582569,13,80,17.82991600036621,22.087833404541016,14.020166397094727,331,72,0,100.39888763427734,208,5,10,191,10.699833869934082,54.009559631347656,328.0596923828125,27.277000427246094,7.466000080108643,19.81100082397461,14.46250057220459,21.4375,"list(c(-118.061439415006, -117.892231893633, -117.892231893633, -118.061439415006, -118.061439415006, 33.6769585526026, 33.6769585526026, 33.8120936877378, 33.8120936877378, 33.6769585526026))"
1533,'202500:-472500',202500,-472500,0.038589313,122,767,17.799959182739258,22.497665405273438,13.661999702453613,338,73,0,99.5288314819336,212,5,11,192,11.980583190917969,54.47700881958008,358.7328186035156,28.7549991607666,6.763000011444092,21.99199867248535,14.129833221435547,21.8489990234375,"list(c(-117.899641449067, -117.730433927694, -117.730433927694, -117.899641449067, -117.899641449067, 33.673956795835, 33.673956795835, 33.8090919309701, 33.8090919309701, 33.673956795835))"
1534,'217500:-472500',217500,-472500,0.008708806,22,62,16.559707641601562,22.618499755859375,11.875999450683594,428,88,1,94.52796936035156,252,7,16,234,13.68791675567627,52.93903350830078,443.4853820800781,31.259000778198242,5.4029998779296875,25.856000900268555,12.006000518798828,21.7011661529541,"list(c(-117.737856211344, -117.568648689972, -117.568648689972, -117.737856211344, -117.737856211344, 33.6707242499944, 33.6707242499944, 33.8058593851296, 33.8058593851296, 33.6707242499944))"
1535,'232500:-472500',232500,-472500,0.035104931,38,135,15.744999885559082,22.77950096130371,10.183500289916992,488,96,2,90.197357177734375,275,11,23,260,14.195833206176758,50.20985412597656,518.1885986328125,32.143001556396484,3.869999885559082,28.27300262451172,10.439666748046875,21.905500411987305,"list(c(-117.576084642438, -117.406877121066, -117.406877121066, -117.576084642438, -117.576084642438, 33.6672609406757, 33.6672609406757, 33.8023960758108, 33.8023960758108, 33.6672609406757))"
1536,'247500:-472500',247500,-472500,0.04114088,169,1893,17.968374252319336,25.511167526245117,11.600500106811523,346,70,2,90.16735076904297,199,9,18,187,17.49708366394043,52.23633575439453,570.217041015625,37.01100158691406,3.515000104904175,33.496002197265625,12.134499549865723,24.8075008392334,"list(c(-117.414327682473, -117.2451201611, -117.2451201611, -117.414327682473, -117.414327682473, 33.6635668952922, 33.6635668952922, 33.7987020304273, 33.7987020304273, 33.6635668952922))"
1537,'262500:-472500',262500,-472500,0.021126076,58,234,18.131458282470703,25.762332916259766,11.555000305175781,332,66,2,88.591583251953125,190,9,19,177,18.372583389282227,52.767486572265625,582.19219970703125,37.650001525878906,2.8320000171661377,34.81800079345703,12.229666709899902,25.141834259033203,"list(c(-117.25258627106, -117.083378749688, -117.083378749688, -117.25258627106, -117.25258627106, 33.6596421430744, 33.6596421430744, 33.7947772782096, 33.7947772782096, 33.6596421430744))"
1538,'277500:-472500',277500,-472500,0.025995745,153,956,17.926416397094727,25.532833099365234,11.283166885375977,319,63,2,84.70526123046875,179,11,22,165,18.43666648864746,53.120887756347656,583.44378662109375,37.250999450683594,2.5439999103546143,34.707000732421875,11.976499557495117,24.956666946411133,"list(c(-117.090861347272, -116.921653825899, -116.921653825899, -117.090861347272, -117.090861347272, 33.6554867150676, 33.6554867150676, 33.7906218502027, 33.7906218502027, 33.6554867150676))"
1539,'292500:-472500',292500,-472500,0.016280972,84,315,16.9288330078125,24.63949966430664,10.305999755859375,330,61,2,77.59068298339844,174,17,30,164,17.552833557128906,52.37462615966797,587.16900634765625,35.90700149536133,2.3929998874664307,33.513999938964844,10.923500061035156,21.36316680908203,"list(c(-116.929153849602, -116.75994632823, -116.75994632823, -116.929153849602, -116.929153849602, 33.6511006441296, 33.6511006441296, 33.7862357792648, 33.7862357792648, 33.6511006441296))"
1540,'307500:-472500',307500,-472500,0.032977592,246,2654,12.61591625213623,20.583999633789062,6.075500011444092,591,99,3,75.450897216796875,295,31,56,284,15.406499862670898,50.161163330078125,604.7760009765625,30.15999984741211,-0.5540000200271606,30.714000701904297,6.333499908447266,17.42099952697754,"list(c(-116.767464715939, -116.598257194566, -116.598257194566, -116.767464715939, -116.767464715939, 33.6464839649288, 33.6464839649288, 33.7816191000639, 33.7816191000639, 33.6464839649288))"
1541,'322500:-472500',322500,-472500,0.048060943,169,2456,17.96612548828125,26.562665939331055,10.165499687194824,288,51,1,69.15595245361328,139,18,40,139,16.49391746520996,48.12229537963867,678.08062744140625,36.93899917602539,2.6640000343322754,34.27499771118164,11.050999641418457,23.681499481201172,"list(c(-116.605794883529, -116.436587362157, -116.436587362157, -116.605794883529, -116.605794883529, 33.6416367139412, 33.6416367139412, 33.7767718490763, 33.7767718490763, 33.6416367139412))"
1542,'337500:-472500',337500,-472500,0.080921094,190,2165,21.85304069519043,30.69099998474121,13.34333324432373,137,27,1,65.82906341552734,67,9,24,67,16.884248733520508,46.64801788330078,717.26953125,40.92599868774414,4.730999946594238,36.19499969482422,13.34333324432373,28.18866729736328,"list(c(-116.444145288948, -116.274937767575, -116.274937767575, -116.444145288948, -116.444145288948, 33.6365589294485, 33.6365589294485, 33.7716940645836, 33.7716940645836, 33.6365589294485))"
1543,'352500:-472500',352500,-472500,0.084376946,84,966,23.182249069213867,32.35466766357422,14.220166206359863,87,19,0,71.07865142822266,47,4,10,44,17.465999603271484,46.2712287902832,746.78643798828125,42.51599884033203,4.769000053405762,37.74699783325195,15.925000190734863,26.160499572753906,"list(c(-116.282516868064, -116.113309346691, -116.113309346691, -116.282516868064, -116.282516868064, 33.6312506515348, 33.6312506515348, 33.7663857866699, 33.7663857866699, 33.6312506515348))"
1544,'367500:-472500',367500,-472500,0.047578249,175,595,21.378583908081055,30.524333953857422,12.852832794189453,126,20,1,51.04173278808594,52,9,23,52,17.045166015625,46.88921356201172,731.89190673828125,40.93199920654297,4.579999923706055,36.35199737548828,12.852832794189453,23.812999725341797,"list(c(-116.120910556009, -115.951703034637, -115.951703034637, -116.120910556009, -116.120910556009, 33.6257119220841, 33.6257119220841, 33.7608470572192, 33.7608470572192, 33.6257119220841))"
1545,'382500:-472500',382500,-472500,0.032892364,63,186,19.06166648864746,28.423999786376953,10.54050064086914,181,26,1,49.984683990478516,72,13,35,72,16.760833740234375,46.40447998046875,741.07000732421875,38.834999084472656,2.7160000801086426,36.11899948120117,10.54050064086914,21.474166870117188,"list(c(-115.959327287146, -115.790119765774, -115.790119765774, -115.959327287146, -115.959327287146, 33.6199427847774, 33.6199427847774, 33.7550779199125, 33.7550779199125, 33.6199427847774))"
1546,'397500:-472500',397500,-472500,0.038907104,32,111,19.098125457763672,28.622167587280273,10.411333084106445,165,22,1,48.470375061035156,61,11,36,61,15.55958366394043,44.14817428588867,753.02374267578125,38.393001556396484,3.1489999294281006,35.24400329589844,10.411333084106445,21.67416763305664,"list(c(-115.797767995035, -115.628560473662, -115.628560473662, -115.797767995035, -115.797767995035, 33.6139432850895, 33.6139432850895, 33.7490784202246, 33.7490784202246, 33.6139432850895))"
1547,'412500:-472500',412500,-472500,0.032892233,16,35,20.9603328704834,30.696332931518555,11.915499687194824,116,18,1,47.52391815185547,40,7,30,38,14.89900016784668,42.336326599121094,773.63311767578125,39.89099884033203,4.698999881744385,35.19199752807617,30.42366600036621,23.881000518798828,"list(c(-115.636233612402, -115.467026091029, -115.467026091029, -115.636233612402, -115.636233612402, 33.6077134702858, 33.6077134702858, 33.7428486054209, 33.7428486054209, 33.6077134702858))"
1548,'427500:-472500',427500,-472500,0.029540497,49,291,22.769166946411133,33.04716491699219,13.083333015441895,92,15,1,48.7884407043457,33,5,24,31,15.453666687011719,41.71142578125,819.9630126953125,42.12300109863281,5.073999881744385,37.04899978637695,32.58133316040039,26.256166458129883,"list(c(-115.474725071107, -115.305517549734, -115.305517549734, -115.474725071107, -115.474725071107, 33.6012533894189, 33.6012533894189, 33.736388524554, 33.736388524554, 33.6012533894189))"
1549,'442500:-472500',442500,-472500,0.028560266,11,18,23.092374801635742,33.40083312988281,13.318500518798828,89,15,1,50.26952362060547,32,5,23,31,15.227749824523926,41.32473373413086,825.2708740234375,42.46799850463867,5.61899995803833,36.8489990234375,32.953834533691406,26.617000579833984,"list(c(-115.313243302112, -115.144035780739, -115.144035780739, -115.313243302112, -115.313243302112, 33.5945630933256, 33.5945630933256, 33.7296982284607, 33.7296982284607, 33.5945630933256))"
1550,'457500:-472500',457500,-472500,0.047994825,70,623,23.791458129882812,34.28016662597656,13.809833526611328,83,14,1,53.172340393066406,30,4,20,30,16.782583236694336,43.28419876098633,840.0147705078125,43.871002197265625,5.0980000495910645,38.77300262451172,30.04916763305664,27.52316665649414,"list(c(-115.15178923545, -114.982581714077, -114.982581714077, -115.15178923545, -115.15178923545, 33.5876426346228, 33.5876426346228, 33.7227777697579, 33.7227777697579, 33.5876426346228))"
1551,'472500:-472500',472500,-472500,0.123038808,125,1906,23.55266761779785,33.923500061035156,13.67733383178711,93,16,1,55.589271545410156,35,4,23,35,16.340167999267578,42.969905853271484,831.8179931640625,43.32500076293945,5.297999858856201,38.027000427246094,13.67733383178711,27.13949966430664,"list(c(-114.990363800191, -114.821156278818, -114.821156278818, -114.990363800191, -114.990363800191, 33.5804920677041, 33.5804920677041, 33.7156272028392, 33.7156272028392, 33.5804920677041))"
1552,'487500:-472500',487500,-472500,0.02848281,14,19,23.142791748046875,33.41383361816406,13.30566692352295,95,16,1,55.656898498535156,36,5,22,36,16.299583435058594,42.977333068847656,825.93310546875,42.74599838256836,4.820000171661377,37.92599868774414,13.30566692352295,26.74250030517578,"list(c(-114.828967924412, -114.659760403039, -114.659760403039, -114.828967924412, -114.828967924412, 33.5731114487359, 33.5731114487359, 33.708246583871, 33.708246583871, 33.5731114487359))"
1553,'502500:-472500',502500,-472500,0.060392276,74,586,22.289459228515625,32.210166931152344,12.764166831970215,102,17,1,57.916481018066406,40,5,23,40,15.539416313171387,42.30945587158203,800.232666015625,41.236000061035156,4.507999897003174,36.72800064086914,12.764166831970215,25.711334228515625,"list(c(-114.667602535164, -114.498395013792, -114.498395013792, -114.667602535164, -114.667602535164, 33.5655008356535, 33.5655008356535, 33.7006359707887, 33.7006359707887, 33.5655008356535))"
1554,'187500:-487500',187500,-487500,0.041491601,31,232,16.980302810668945,20.780303955078125,13.669696807861328,318,70,1,99.09584045410156,197,5,11,184,8.870833396911621,52.967384338378906,291.75079345703125,24.797727584838867,8.050000190734863,16.747726440429688,13.93598461151123,20.144697189331055,"list(c(-118.06488686859, -117.895679347218, -117.895679347218, -118.06488686859, -118.06488686859, 33.5417092611993, 33.5417092611993, 33.6768443963344, 33.6768443963344, 33.5417092611993))"
